gkz,values,name,classIndices,friendlyUrl,type,selected,geometry,count_osm
09671139,[ 9.1999999999999993 ],Laufach,[ 4 ],laufach,GEMEINDE,,"MULTIPOLYGON (((9.2885 49.9909, 9.2528 50.0046, 9.2858 50.0277, 9.3362 50.0267, 9.3599 50.0156, 9.3288 50.0051, 9.3468 49.9973, 9.3448 49.9908, 9.3162 50.0065, 9.2972 50.0017, 9.3143 49.9927, 9.3057 49.9918, 9.2915 50.0048, 9.2821 50.0053, 9.2885 49.9909)))",1.0
08337066,[ 10.699999999999999 ],Laufenburg (Baden),[ 5 ],laufenburg-baden,GEMEINDE,,"MULTIPOLYGON (((8.0711 47.6114, 8.1102 47.5828, 8.0903 47.5578, 8.0369 47.553, 8.0517 47.5913, 8.0193 47.6206, 8.0256 47.6216, 8.0711 47.6114)))",1.0
09779228,[ 9.5999999999999996 ],Wemding,[ 5 ],wemding,GEMEINDE,,"MULTIPOLYGON (((10.7611 48.8695, 10.7521 48.8702, 10.7445 48.864, 10.7185 48.8493, 10.6826 48.8538, 10.6625 48.8701, 10.6671 48.8879, 10.6961 48.9058, 10.7139 48.8998, 10.7762 48.8769, 10.7611 48.8695)))",2.0
01055044,[ 6.5999999999999996 ],Scharbeutz,[ 3 ],scharbeutz,GEMEINDE,,"MULTIPOLYGON (((10.6627 53.9768, 10.6508 53.9821, 10.6485 54.0022, 10.6227 54.0079, 10.6368 54.0248, 10.613 54.0539, 10.6836 54.0458, 10.7205 54.0598, 10.7549 54.0544, 10.7729 54.0095, 10.7539 54.0063, 10.7457 54.0178, 10.7189 54.0115, 10.6627 53.9768)))",3.0
08436055,[ 10.5 ],Leutkirch im Allgäu,[ 5 ],leutkirch-im-allgaeu,GEMEINDE,,"MULTIPOLYGON (((10.1172 47.7526, 10.1136 47.7378, 10.0589 47.7376, 10.0405 47.7581, 10.0006 47.7671, 9.985 47.7521, 9.9384 47.7526, 9.9263 47.7537, 9.9428 47.7765, 9.9257 47.7781, 9.9623 47.8074, 9.9379 47.8031, 9.9069 47.838, 9.9129 47.869, 9.9729 47.862, 9.9988 47.8834, 10.0767 47.8679, 10.0828 47.8557, 10.1021 47.8655, 10.0927 47.8444, 10.1069 47.8535, 10.103 47.8419, 10.1319 47.8201, 10.1384 47.8096, 10.0912 47.8046, 10.065 47.7849, 10.1172 47.7526)))",4.0
08226060,[ 10.699999999999999 ],Nußloch,[ 5 ],nussloch,GEMEINDE,,"MULTIPOLYGON (((8.6684 49.3127, 8.6787 49.3347, 8.7367 49.3305, 8.7203 49.3093, 8.6678 49.3085, 8.6684 49.3127)))",4.0
08216015,[ 8.9000000000000004 ],Gaggenau,[ 4 ],gaggenau,GEMEINDE,,"MULTIPOLYGON (((8.2876 48.7912, 8.2999 48.8127, 8.285 48.8284, 8.3078 48.8415, 8.285 48.8477, 8.3054 48.8626, 8.3596 48.8399, 8.365 48.8535, 8.4049 48.8588, 8.4166 48.8356, 8.3661 48.8399, 8.4042 48.8225, 8.408 48.8089, 8.3901 48.8037, 8.3801 48.7869, 8.2885 48.7735, 8.2876 48.7912)))",9.0
03256022,[ 9.9000000000000004 ],Nienburg (Weser),[ 5 ],nienburg-weser,GEMEINDE,,"MULTIPOLYGON (((9.2712 52.6022, 9.2047 52.5912, 9.1726 52.6104, 9.1677 52.6328, 9.1979 52.6681, 9.2274 52.6848, 9.2828 52.6804, 9.3011 52.6634, 9.2587 52.6425, 9.3087 52.614, 9.2712 52.6022)))",9.0
09274120,[ 9.6999999999999993 ],Bodenkirchen,[ 5 ],bodenkirchen,GEMEINDE,,"MULTIPOLYGON (((12.4799 48.4561, 12.4838 48.4295, 12.4708 48.4153, 12.4274 48.4151, 12.4408 48.3888, 12.425 48.3724, 12.3745 48.3443, 12.3739 48.3469, 12.3488 48.3814, 12.3462 48.3849, 12.3724 48.3951, 12.3551 48.4084, 12.379 48.417, 12.3767 48.4339, 12.4283 48.4548, 12.4799 48.4561)))",0.0
01053100,[ 8.5999999999999996 ],Ratzeburg,[ 4 ],ratzeburg,GEMEINDE,,"MULTIPOLYGON (((10.7369 53.7414, 10.7325 53.7594, 10.7663 53.7798, 10.7586 53.7474, 10.7617 53.7147, 10.7775 53.7094, 10.7887 53.7041, 10.8017 53.7021, 10.8272 53.6804, 10.7922 53.6753, 10.7632 53.6804, 10.7558 53.6762, 10.7283 53.6812, 10.7298 53.6941, 10.7344 53.7092, 10.739 53.7204, 10.7493 53.7333, 10.7369 53.7414)))",5.0
15082440,[ 6.7999999999999998 ],Zörbig,[ 3 ],zoerbig,GEMEINDE,,"MULTIPOLYGON (((12.1966 51.6347, 12.2229 51.6193, 12.1583 51.6069, 12.1777 51.5859, 12.1648 51.5762, 12.0816 51.5825, 12.0314 51.5903, 12.0485 51.6032, 12.0505 51.6159, 12.0276 51.6201, 12.0418 51.6404, 12.007 51.646, 12.0251 51.6707, 12.087 51.6661, 12.0848 51.6472, 12.1116 51.6517, 12.1763 51.6884, 12.1533 51.7094, 12.1683 51.7122, 12.2244 51.7031, 12.2233 51.6862, 12.1983 51.6826, 12.2116 51.6708, 12.1787 51.6596, 12.1797 51.639, 12.1966 51.6347)))",2.0
16053000,[ 10.199999999999999 ],Jena,[ 5 ],jena,KREISFREIE_STADT,,"MULTIPOLYGON (((11.629 50.8772, 11.6089 50.8753, 11.6131 50.864, 11.56 50.8572, 11.5266 50.8632, 11.5641 50.8741, 11.5612 50.8888, 11.5042 50.9059, 11.5053 50.9213, 11.5072 50.9362, 11.5367 50.9422, 11.5021 50.9446, 11.5031 50.9649, 11.5475 50.9889, 11.5671 50.9662, 11.6175 50.9766, 11.6471 50.9696, 11.6729 50.9498, 11.6671 50.9383, 11.6673 50.9163, 11.646 50.8994, 11.662 50.8843, 11.6554 50.8789, 11.629 50.8772)))",30.0
16070029,[ 7.7000000000000002 ],Ilmenau,[ 3 ],ilmenau-2,GEMEINDE,,"MULTIPOLYGON (((10.9819 50.7324, 11.0134 50.7336, 11.0332 50.7059, 11.0528 50.7081, 11.0569 50.6867, 11.0337 50.6909, 11.0095 50.6876, 11.0241 50.669, 11.0632 50.675, 11.0581 50.6449, 10.9823 50.5996, 10.9806 50.5933, 10.9264 50.6297, 10.8946 50.6098, 10.8596 50.5638, 10.8447 50.5794, 10.8341 50.5625, 10.8277 50.5803, 10.8435 50.6118, 10.8256 50.6267, 10.8393 50.6458, 10.8196 50.6605, 10.8644 50.6889, 10.8634 50.7057, 10.9098 50.7132, 10.8957 50.7342, 10.9288 50.7493, 10.9603 50.7413, 10.9624 50.728, 10.9819 50.7324)), ((10.9859 50.5966, 10.9922 50.6023, 10.9966 50.6018, 10.994 50.5975, 10.9859 50.5966)))",9.0
06633006,[ 8.1999999999999993 ],Bad Emstal,[ 4 ],bad-emstal,GEMEINDE,,"MULTIPOLYGON (((9.2262 51.1969, 9.2446 51.2205, 9.2108 51.2543, 9.2113 51.287, 9.2545 51.2872, 9.303 51.2662, 9.3092 51.2492, 9.2779 51.2504, 9.2841 51.2342, 9.2708 51.2333, 9.2811 51.2281, 9.2633 51.1975, 9.2262 51.1969)))",1.0
03257035,[ 9.0999999999999996 ],Stadthagen,[ 4 ],stadthagen,GEMEINDE,,"MULTIPOLYGON (((9.2863 52.3173, 9.2834 52.2867, 9.2558 52.2893, 9.2626 52.2737, 9.2424 52.2657, 9.2377 52.2648, 9.1903 52.2592, 9.193 52.2854, 9.1287 52.326, 9.2284 52.351, 9.2451 52.3444, 9.2409 52.3256, 9.2638 52.3338, 9.2863 52.3173)))",6.0
05358028,[ 9.0 ],Kreuzau,[ 4 ],kreuzau,GEMEINDE,,"MULTIPOLYGON (((6.5278 50.7824, 6.5464 50.7662, 6.5179 50.7374, 6.5454 50.6997, 6.4367 50.7074, 6.4165 50.7308, 6.453 50.7438, 6.5092 50.7597, 6.5278 50.7824)))",2.0
05334002,[ 9.0999999999999996 ],Aachen,[ 4 ],aachen,GEMEINDE,,"MULTIPOLYGON (((6.0576 50.8513, 6.0758 50.8078, 6.1049 50.8132, 6.0994 50.8044, 6.1905 50.8072, 6.1906 50.8041, 6.1746 50.7863, 6.2042 50.7602, 6.1901 50.7373, 6.218 50.698, 6.1931 50.6807, 6.1938 50.6638, 6.166 50.6621, 6.115 50.7222, 6.0391 50.7183, 6.0406 50.7456, 6.0184 50.7633, 6.0278 50.7737, 5.9748 50.798, 6.025 50.8141, 6.0191 50.8462, 6.0576 50.8513)))",63.0
09471185,[ 10.1 ],Scheßlitz,[ 5 ],schesslitz,GEMEINDE,,"MULTIPOLYGON (((10.962 49.9777, 10.985 49.984, 10.9704 49.9922, 11.0082 50.0159, 11.0622 50.0347, 11.0909 50.0353, 11.1248 50.0068, 11.1101 50.0054, 11.1148 49.9956, 11.1257 49.9552, 11.0941 49.9343, 11.0357 49.9257, 11.0121 49.947, 10.9862 49.9466, 10.962 49.9777)))",2.0
14521700,[ 7.2000000000000002 ],Zschorlau,[ 3 ],zschorlau,GEMEINDE,,"MULTIPOLYGON (((12.6589 50.5834, 12.6893 50.5615, 12.6499 50.527, 12.6234 50.5168, 12.6082 50.5312, 12.6157 50.5634, 12.6589 50.5834)))",2.0
09178130,[ 11.6 ],Hallbergmoos,[ 6 ],hallbergmoos,GEMEINDE,,"MULTIPOLYGON (((11.7384 48.2759, 11.6885 48.2724, 11.6957 48.2988, 11.7054 48.3311, 11.7811 48.3587, 11.7662 48.2977, 11.7383 48.2959, 11.7384 48.2759)))",2.0
08216063,[ 8.0 ],Rheinmünster,[ 4 ],rheinmuenster,GEMEINDE,,"MULTIPOLYGON (((8.0823 48.7397, 8.0356 48.7195, 8.0324 48.7349, 7.9689 48.7539, 8.0125 48.7602, 8.0288 48.7866, 8.0842 48.7998, 8.1066 48.776, 8.0771 48.7523, 8.0823 48.7397)), ((8.0186 48.6806, 8.0204 48.6865, 8.0314 48.6893, 8.0299 48.6824, 8.0186 48.6806)))",1.0
14521690,[ 7.4000000000000004 ],Zschopau,[ 3 ],zschopau,GEMEINDE,,"MULTIPOLYGON (((13.1004 50.7164, 13.0823 50.7334, 13.0679 50.7152, 13.0385 50.731, 13.0517 50.7263, 13.0563 50.7266, 13.0416 50.7469, 13.0568 50.7631, 13.0888 50.7639, 13.1119 50.7541, 13.1303 50.722, 13.1004 50.7164)))",2.0
08222000,[ 10.5 ],Mannheim,[ 5 ],mannheim,KREISFREIE_STADT,,"MULTIPOLYGON (((8.5829 49.4265, 8.5735 49.4158, 8.5688 49.4163, 8.5433 49.4122, 8.4973 49.4112, 8.5064 49.4381, 8.4726 49.4436, 8.4425 49.4504, 8.4639 49.4708, 8.4232 49.5417, 8.4218 49.5724, 8.4227 49.5834, 8.4645 49.5895, 8.4955 49.5731, 8.5423 49.5282, 8.5817 49.5197, 8.5872 49.5025, 8.5701 49.4938, 8.5434 49.4773, 8.5851 49.4604, 8.5829 49.4265)))",79.0
09377154,[ 7.9000000000000004 ],Tirschenreuth (TIR),[ 3 ],tirschenreuth-tir,GEMEINDE,,"MULTIPOLYGON (((12.3636 49.9548, 12.4065 49.9351, 12.4418 49.9378, 12.4504 49.9054, 12.4037 49.9006, 12.4082 49.8973, 12.4105 49.8921, 12.3915 49.8939, 12.3891 49.8769, 12.4412 49.8587, 12.4135 49.8456, 12.3493 49.8491, 12.2919 49.8227, 12.2484 49.8336, 12.2828 49.8517, 12.2639 49.8905, 12.2652 49.8972, 12.3394 49.9185, 12.3636 49.9548)))",4.0
06633003,[ 9.4000000000000004 ],Baunatal,[ 5 ],baunatal,GEMEINDE,,"MULTIPOLYGON (((9.4608 51.222, 9.4104 51.2203, 9.3268 51.2576, 9.3371 51.2708, 9.3851 51.2639, 9.398 51.2795, 9.4828 51.2605, 9.4602 51.244, 9.474 51.2248, 9.4608 51.222)))",7.0
03453008,[ 11.199999999999999 ],Garrel,[ 6 ],garrel,GEMEINDE,,"MULTIPOLYGON (((8.1222 52.9289, 8.0934 52.8999, 8.0553 52.8918, 8.0514 52.9233, 8.0286 52.9239, 8.0281 52.8912, 8.0002 52.8847, 7.9346 52.9272, 7.9608 52.9433, 7.9602 52.964, 8.1037 53.0163, 8.1242 52.999, 8.1222 52.9289)))",2.0
08117012,[ 8.6999999999999993 ],Bad Boll,[ 4 ],bad-boll,GEMEINDE,,"MULTIPOLYGON (((9.5946 48.6186, 9.5794 48.6303, 9.6018 48.6559, 9.6273 48.6553, 9.63 48.624, 9.5946 48.6186)))",2.0
05158028,[ 8.8000000000000007 ],Ratingen,[ 4 ],ratingen,GEMEINDE,,"MULTIPOLYGON (((6.9355 51.2761, 6.8959 51.2646, 6.8036 51.279, 6.8176 51.3209, 6.8027 51.3284, 6.8058 51.3503, 6.8301 51.3523, 6.905 51.3678, 6.9289 51.3479, 6.9172 51.3401, 6.9402 51.3245, 6.9337 51.3041, 6.982 51.3001, 6.9806 51.2948, 6.9355 51.2761)))",23.0
08436081,[ 9.0999999999999996 ],Wangen im Allgäu,[ 4 ],wangen-im-allgaeu,GEMEINDE,,"MULTIPOLYGON (((9.7588 47.748, 9.8062 47.7738, 9.8744 47.7268, 9.884 47.6977, 9.8983 47.6975, 9.879 47.6741, 9.8405 47.6775, 9.7992 47.6432, 9.7489 47.6029, 9.7362 47.6141, 9.7334 47.645, 9.7447 47.6542, 9.7289 47.681, 9.8116 47.7057, 9.8084 47.7248, 9.7588 47.748)))",7.0
06434003,[ 7.2999999999999998 ],Glashütten (HG),[ 3 ],glashuetten-hg,GEMEINDE,,"MULTIPOLYGON (((8.4516 50.2274, 8.4363 50.1995, 8.4119 50.1965, 8.4225 50.188, 8.3868 50.1836, 8.356 50.1878, 8.3742 50.2011, 8.3541 50.2015, 8.3599 50.2148, 8.4062 50.222, 8.3776 50.2421, 8.4113 50.2589, 8.4273 50.2305, 8.4516 50.2274)))",1.0
08236025,[ 7.7999999999999998 ],Heimsheim,[ 3 ],heimsheim,GEMEINDE,,"MULTIPOLYGON (((8.8954 48.7983, 8.8427 48.7995, 8.8382 48.8164, 8.8599 48.8372, 8.8719 48.8354, 8.8857 48.8303, 8.872 48.8174, 8.8943 48.8252, 8.9006 48.8165, 8.9006 48.8018, 8.8954 48.7983)))",1.0
09188113,[ 6.5 ],Berg (STA),[ 3 ],berg-sta,GEMEINDE,,"MULTIPOLYGON (((11.4098 47.9989, 11.4284 47.9785, 11.4133 47.9731, 11.3953 47.9194, 11.3342 47.9338, 11.3589 47.9941, 11.3924 47.9922, 11.399 47.9995, 11.4098 47.9989)))",1.0
08215059,[ 10.300000000000001 ],Oberderdingen,[ 5 ],oberderdingen,GEMEINDE,,"MULTIPOLYGON (((8.8344 49.0376, 8.7606 49.0462, 8.7441 49.0556, 8.7634 49.0729, 8.7505 49.0983, 8.7836 49.1094, 8.8157 49.0865, 8.8358 49.0616, 8.8344 49.0376)))",3.0
05334024,[ 9.6999999999999993 ],Roetgen,[ 5 ],roetgen,GEMEINDE,,"MULTIPOLYGON (((6.2695 50.6846, 6.2458 50.668, 6.2637 50.6434, 6.2518 50.6268, 6.1765 50.6254, 6.1667 50.6439, 6.1833 50.652, 6.166 50.6621, 6.1938 50.6638, 6.1931 50.6807, 6.218 50.698, 6.2575 50.7018, 6.2695 50.6846)))",1.0
05978036,[ 9.0 ],Unna (UN),[ 4 ],unna-un,GEMEINDE,,"MULTIPOLYGON (((7.6686 51.4928, 7.6327 51.5193, 7.6325 51.5495, 7.6452 51.5686, 7.7398 51.5654, 7.7864 51.5613, 7.8243 51.578, 7.827 51.5786, 7.8406 51.5286, 7.8348 51.5176, 7.7975 51.5128, 7.7948 51.5267, 7.7631 51.5294, 7.7303 51.5089, 7.7007 51.5111, 7.6995 51.4939, 7.6686 51.4928)))",11.0
06436002,[ 9.1999999999999993 ],Eppstein,[ 4 ],eppstein,GEMEINDE,,"MULTIPOLYGON (((8.3363 50.1917, 8.3541 50.2015, 8.3742 50.2011, 8.356 50.1878, 8.3868 50.1836, 8.3762 50.1694, 8.4135 50.1547, 8.408 50.1331, 8.3838 50.1425, 8.3501 50.1285, 8.3271 50.1304, 8.3274 50.1446, 8.3701 50.1592, 8.3449 50.1761, 8.3596 50.1845, 8.3363 50.1917)))",2.0
08225117,[ 7.5 ],Elztal,[ 3 ],elztal,GEMEINDE,,"MULTIPOLYGON (((9.184 49.445, 9.2573 49.4363, 9.2372 49.3771, 9.1907 49.3538, 9.1584 49.3855, 9.1567 49.4046, 9.1789 49.4025, 9.1826 49.4193, 9.1945 49.4346, 9.184 49.445)))",1.0
09372137,[ 8.9000000000000004 ],Bad Kötzting,[ 4 ],bad-koetzting,GEMEINDE,,"MULTIPOLYGON (((12.8571 49.224, 12.8693 49.2013, 12.8583 49.1884, 12.909 49.1895, 12.9591 49.1712, 12.9715 49.1663, 12.9452 49.139, 12.9179 49.1492, 12.9243 49.1335, 12.8631 49.1292, 12.84 49.1351, 12.8372 49.1714, 12.8068 49.189, 12.826 49.2259, 12.8333 49.2345, 12.8464 49.231, 12.8393 49.2188, 12.8571 49.224)))",3.0
08125013,[ 9.8000000000000007 ],Brackenheim,[ 5 ],brackenheim,GEMEINDE,,"MULTIPOLYGON (((8.9904 49.0911, 8.9983 49.0966, 9.0329 49.1171, 9.0743 49.1139, 9.1176 49.0976, 9.1262 49.0701, 9.1156 49.0639, 9.1011 49.0626, 9.1069 49.0516, 9.0639 49.0453, 9.0434 49.0481, 9.0455 49.0685, 8.9904 49.0911)))",3.0
09271146,[ 8.9000000000000004 ],Plattling,[ 4 ],plattling,GEMEINDE,,"MULTIPOLYGON (((12.8431 48.7868, 12.8761 48.8026, 12.9268 48.8107, 12.9655 48.7949, 12.931 48.7644, 12.9145 48.7638, 12.9172 48.7528, 12.8744 48.7687, 12.8801 48.7555, 12.8597 48.7555, 12.8444 48.7609, 12.8431 48.7868)))",5.0
16065089,[None],Greußen,[None],greussen,GEMEINDE,,"MULTIPOLYGON (((10.9296 51.3086, 10.9669 51.3035, 10.9647 51.2659, 10.9248 51.2611, 10.9225 51.261, 10.9223 51.2622, 10.8725 51.2692, 10.8713 51.2458, 10.8703 51.2193, 10.8541 51.2158, 10.8078 51.2215, 10.7979 51.2209, 10.7855 51.2485, 10.7944 51.2627, 10.8014 51.2666, 10.845 51.2663, 10.8159 51.2843, 10.833 51.3, 10.9296 51.3086)), ((10.9219 51.2053, 10.9199 51.2056, 10.941 51.2462, 10.9938 51.2499, 11.0083 51.244, 10.9735 51.1998, 10.9219 51.2053)))",2.0
06438001,[ 12.199999999999999 ],Dietzenbach,[ 6 ],dietzenbach,GEMEINDE,,"MULTIPOLYGON (((8.8266 50.0089, 8.7611 49.9846, 8.7477 50.0215, 8.7664 50.0332, 8.8187 50.0272, 8.8266 50.0089)))",7.0
05962024,[ 8.6999999999999993 ],Iserlohn,[ 4 ],iserlohn,GEMEINDE,,"MULTIPOLYGON (((7.737 51.4116, 7.7228 51.3964, 7.7449 51.3895, 7.7424 51.3713, 7.7262 51.3692, 7.7209 51.3172, 7.6839 51.3016, 7.6847 51.3154, 7.6562 51.3168, 7.6666 51.3315, 7.6436 51.3509, 7.6299 51.336, 7.5933 51.3393, 7.5869 51.3901, 7.6125 51.3853, 7.6314 51.4045, 7.6131 51.4467, 7.6303 51.4514, 7.6727 51.4674, 7.6959 51.4737, 7.6917 51.4471, 7.726 51.4399, 7.737 51.4116)))",25.0
10043113,[ 7.9000000000000004 ],Merchweiler,[ 3 ],merchweiler,GEMEINDE,,"MULTIPOLYGON (((7.0619 49.3307, 7.0235 49.3503, 7.0706 49.3657, 7.0644 49.3803, 7.0987 49.3777, 7.0866 49.3467, 7.0619 49.3307)))",4.0
15090225,[ 6.9000000000000004 ],Havelberg,[ 3 ],havelberg,GEMEINDE,,"MULTIPOLYGON (((12.2009 52.729, 12.1554 52.7402, 12.1505 52.7871, 12.109 52.7837, 12.0652 52.8185, 12.0224 52.812, 12.0409 52.8381, 12.025 52.8549, 12.0279 52.8836, 12.0494 52.8859, 12.1125 52.8758, 12.1268 52.8902, 12.1262 52.8531, 12.193 52.8777, 12.2321 52.861, 12.2573 52.8051, 12.2492 52.792, 12.2201 52.7897, 12.2056 52.7605, 12.2227 52.7398, 12.2009 52.729)))",3.0
08226062,[ 8.9000000000000004 ],Oftersheim,[ 4 ],oftersheim,GEMEINDE,,"MULTIPOLYGON (((8.5751 49.3417, 8.5811 49.3576, 8.5627 49.3696, 8.5918 49.381, 8.6068 49.3762, 8.6012 49.3662, 8.6332 49.3528, 8.606 49.3415, 8.6017 49.3375, 8.5751 49.3417)))",3.0
09273147,[ 9.5999999999999996 ],Mainburg,[ 5 ],mainburg,GEMEINDE,,"MULTIPOLYGON (((11.7542 48.6874, 11.8234 48.683, 11.7954 48.6483, 11.8265 48.6309, 11.8169 48.6028, 11.7066 48.6163, 11.692 48.6302, 11.7131 48.6482, 11.7584 48.6685, 11.7542 48.6874)))",2.0
05558032,[ 10.4 ],Nottuln,[ 5 ],nottuln,GEMEINDE,,"MULTIPOLYGON (((7.4256 51.8772, 7.3565 51.8846, 7.3372 51.9026, 7.3117 51.8881, 7.2611 51.9262, 7.2542 51.9367, 7.3112 51.9539, 7.3213 51.9439, 7.366 51.9708, 7.4401 51.9318, 7.4309 51.9245, 7.4623 51.8965, 7.4256 51.8772)))",4.0
06431011,[ 9.9000000000000004 ],Heppenheim (Bergstraße),[ 5 ],heppenheim-bergstrasse,GEMEINDE,,"MULTIPOLYGON (((8.5977 49.6108, 8.5948 49.6532, 8.7127 49.6806, 8.7205 49.6812, 8.724 49.669, 8.7263 49.6361, 8.7072 49.6294, 8.6921 49.6238, 8.6782 49.6257, 8.5977 49.6108)), ((8.6946 49.6189, 8.6912 49.607, 8.68 49.6041, 8.6691 49.6127, 8.6729 49.6198, 8.6879 49.6196, 8.678 49.6124, 8.6847 49.608, 8.6946 49.6189)))",6.0
03241011,[ 9.5999999999999996 ],Lehrte,[ 5 ],lehrte,GEMEINDE,,"MULTIPOLYGON (((10.0781 52.3332, 10.0625 52.3556, 9.9641 52.3422, 9.9514 52.3702, 9.9102 52.351, 9.8938 52.3585, 9.8849 52.3971, 9.9186 52.4039, 9.902 52.4148, 9.9155 52.4081, 9.9334 52.4276, 10.0021 52.4315, 10.0346 52.4097, 10.084 52.4127, 10.1295 52.3922, 10.1457 52.3689, 10.1562 52.361, 10.1258 52.3547, 10.1405 52.3397, 10.1192 52.3218, 10.097 52.3418, 10.0781 52.3332)))",9.0
13076090,[ 8.8000000000000007 ],Ludwigslust,[ 4 ],ludwigslust,GEMEINDE,,"MULTIPOLYGON (((11.5436 53.3154, 11.5261 53.288, 11.4234 53.3008, 11.4066 53.2848, 11.444 53.2761, 11.3953 53.262, 11.3283 53.2615, 11.321 53.2712, 11.3521 53.2851, 11.403 53.2861, 11.4115 53.2997, 11.3602 53.3191, 11.3528 53.3335, 11.3793 53.3459, 11.4374 53.3275, 11.4268 53.3589, 11.4421 53.3697, 11.468 53.3726, 11.4842 53.3709, 11.4798 53.3582, 11.5198 53.3377, 11.5202 53.3155, 11.5436 53.3154)))",5.0
05754040,[ 8.5 ],Steinhagen (GT),[ 4 ],steinhagen-gt,GEMEINDE,,"MULTIPOLYGON (((8.3806 51.9751, 8.3137 51.9677, 8.2901 51.9939, 8.3269 52.0179, 8.3669 52.0134, 8.4186 52.0449, 8.4208 52.0436, 8.4608 52.019, 8.4505 51.9891, 8.406 51.9697, 8.3806 51.9751)))",2.0
05562012,[ 8.5 ],Dorsten,[ 4 ],dorsten,GEMEINDE,,"MULTIPOLYGON (((6.9105 51.7459, 6.9164 51.7783, 6.9164 51.7786, 6.9561 51.7719, 6.9772 51.7991, 7.0208 51.8007, 7.0332 51.7829, 7.0753 51.7773, 7.0872 51.7319, 7.0525 51.6956, 7.0229 51.6698, 7.0443 51.6442, 7.0332 51.631, 6.9878 51.6228, 6.9831 51.6234, 6.9319 51.6449, 6.902 51.6359, 6.9008 51.6751, 6.9407 51.7152, 6.9105 51.7459)))",17.0
06531011,[ 10.0 ],Lich,[ 5 ],lich,GEMEINDE,,"MULTIPOLYGON (((8.8068 50.4568, 8.7943 50.4793, 8.7649 50.4644, 8.7396 50.4782, 8.7447 50.4928, 8.7715 50.4939, 8.771 50.5218, 8.7862 50.5325, 8.8238 50.5577, 8.9072 50.5496, 8.9271 50.5427, 8.9166 50.5258, 8.8895 50.5229, 8.8968 50.5054, 8.8595 50.473, 8.8068 50.4568)))",2.0
09772223,[ 10.199999999999999 ],Zusmarshausen,[ 5 ],zusmarshausen,GEMEINDE,,"MULTIPOLYGON (((10.6475 48.3841, 10.5835 48.3581, 10.559 48.3777, 10.5193 48.3724, 10.5128 48.3743, 10.5485 48.3969, 10.5057 48.4094, 10.5182 48.4175, 10.5344 48.4255, 10.5789 48.4272, 10.5969 48.4524, 10.6089 48.4485, 10.6431 48.4416, 10.6404 48.4312, 10.6825 48.4348, 10.6972 48.4184, 10.6831 48.4045, 10.6674 48.4157, 10.623 48.4086, 10.6475 48.3841)))",1.0
08226018,[ 10.5 ],Eppelheim,[ 5 ],eppelheim,GEMEINDE,,"MULTIPOLYGON (((8.6115 49.4055, 8.6326 49.4149, 8.6474 49.3888, 8.6179 49.3793, 8.6115 49.4055)))",3.0
05378004,[ 8.3000000000000007 ],Bergisch Gladbach,[ 4 ],bergisch-gladbach,GEMEINDE,,"MULTIPOLYGON (((7.0682 51.0185, 7.091 51.0259, 7.1047 51.0103, 7.1988 51.0183, 7.2005 51.0046, 7.2495 50.9877, 7.2401 50.9837, 7.2543 50.9733, 7.1937 50.9432, 7.1397 50.9199, 7.1447 50.9464, 7.1147 50.9408, 7.0859 50.9579, 7.0999 50.9812, 7.0691 50.9896, 7.0682 51.0185)))",24.0
03352032,[ 8.5999999999999996 ],Loxstedt,[ 4 ],loxstedt,GEMEINDE,,"MULTIPOLYGON (((8.6375 53.5033, 8.6976 53.5142, 8.7816 53.4839, 8.7334 53.478, 8.6709 53.4394, 8.6806 53.429, 8.6519 53.4368, 8.6488 53.4128, 8.6153 53.3957, 8.5032 53.402, 8.5007 53.4713, 8.6032 53.4839, 8.6375 53.5033)))",3.0
01055001,[ 7.5 ],Ahrensbök,[ 3 ],ahrensboek,GEMEINDE,,"MULTIPOLYGON (((10.4483 53.9862, 10.461 53.9977, 10.4885 54.021, 10.5094 54.0274, 10.5412 54.0179, 10.5636 54.0683, 10.5989 54.0702, 10.613 54.0539, 10.6368 54.0248, 10.6227 54.0079, 10.6485 54.0022, 10.6508 53.9821, 10.5536 53.9369, 10.5157 53.9628, 10.5258 53.985, 10.4483 53.9862)))",2.0
05766052,[ 8.3000000000000007 ],Lügde,[ 4 ],luegde,GEMEINDE,,"MULTIPOLYGON (((9.1955 51.9634, 9.2735 51.9744, 9.2859 51.9572, 9.2642 51.9479, 9.272 51.932, 9.3088 51.9227, 9.3461 51.8951, 9.3321 51.8546, 9.3033 51.8497, 9.2352 51.8659, 9.2281 51.881, 9.24 51.8883, 9.2086 51.8948, 9.1931 51.9268, 9.207 51.9345, 9.1878 51.9514, 9.1955 51.9634)))",2.0
08128064,[ 8.4000000000000004 ],Külsheim,[ 4 ],kuelsheim,GEMEINDE,,"MULTIPOLYGON (((9.5394 49.6399, 9.4124 49.6636, 9.3972 49.6718, 9.4064 49.6794, 9.4201 49.7068, 9.4683 49.7085, 9.4937 49.6934, 9.5348 49.7095, 9.5317 49.6925, 9.5518 49.6975, 9.5723 49.701, 9.6019 49.675, 9.6043 49.6513, 9.5854 49.6418, 9.5394 49.6399)))",1.0
